natal,cdf
30.01,0.07499622052735849
30.02,0.07504938619765124
30.03,0.07510257025276564
30.04,0.07515577268323673
30.05,0.0752089934795857
30.060000000000002,0.07526223263231971
30.07,0.07531549013193192
30.080000000000002,0.07536876596890163
30.09,0.07542206013369417
30.1,0.07547537261676089
30.11,0.07552870340853923
30.12,0.07558205249945266
30.13,0.07563541987991075
30.14,0.07568880554030918
30.150000000000002,0.07574220947102964
30.16,0.07579563166243988
30.17,0.07584907210489383
30.18,0.07590253078873146
30.19,0.07595600770427882
30.2,0.07600950284184808
30.21,0.07606301619173755
30.22,0.07611654774423156
30.23,0.07617009748960066
30.240000000000002,0.07622366541810138
30.25,0.07627725151997652
30.26,0.07633085578545491
30.27,0.07638447820475157
30.28,0.07643811876806761
30.29,0.07649177746559026
30.3,0.07654545428749299
30.310000000000002,0.07659914922393536
30.32,0.07665286226506303
30.330000000000002,0.07670659340100794
30.34,0.07676034262188806
30.35,0.07681410991780767
30.36,0.07686789527885711
30.37,0.07692169869511298
30.38,0.07697552015663794
30.39,0.07702935965348102
30.400000000000002,0.07708321717567729
30.41,0.07713709271324805
30.42,0.07719098625620083
30.43,0.0772448977945294
30.44,0.07729882731821366
30.45,0.07735277481721976
30.46,0.07740674028150014
30.47,0.07746072370099334
30.48,0.07751472506562422
30.490000000000002,0.07756874436530387
30.5,0.07762278158992955
30.51,0.07767683672938491
30.52,0.07773090977353966
30.53,0.07778500071224993
30.54,0.07783910953535805
30.55,0.07789323623269263
30.560000000000002,0.07794738079406853
30.57,0.07800154320928683
30.580000000000002,0.07805572346813505
30.59,0.07810992156038689
30.6,0.07816413747580236
30.61,0.07821837120412771
30.62,0.07827262273509564
30.63,0.07832689205842495
30.64,0.07838117916382102
30.650000000000002,0.07843548404097533
30.66,0.0784898066795657
30.67,0.07854414706925641
30.68,0.07859850519969795
30.69,0.07865288106052727
30.7,0.07870727464136755
30.71,0.07876168593182836
30.72,0.07881611492150561
30.73,0.07887056159998168
30.740000000000002,0.07892502595682513
30.75,0.07897950798159106
30.76,0.07903400766382088
30.77,0.07908852499304234
30.78,0.07914305995876969
30.79,0.07919761255050345
30.8,0.07925218275773062
30.810000000000002,0.07930677056992463
30.82,0.0793613759765452
30.830000000000002,0.0794159989670386
30.84,0.07947063953083745
30.85,0.07952529765736081
30.86,0.07957997333601419
30.87,0.07963466655618955
30.88,0.0796893773072652
30.89,0.07974410557860608
30.900000000000002,0.07979885135956344
30.91,0.07985361463947496
30.92,0.07990839540766499
30.93,0.07996319365344415
30.94,0.08001800936610964
30.95,0.0800728425349451
30.96,0.08012769314922076
30.970000000000002,0.08018256119819317
30.98,0.08023744667110558
30.990000000000002,0.08029234955718763
31.0,0.08034726984565542
31.01,0.08040220752571178
31.02,0.08045716258654584
31.03,0.08051213501733345
31.04,0.08056712480723682
31.05,0.0806221319454049
31.060000000000002,0.08067715642097303
31.07,0.08073219822306314
31.080000000000002,0.08078725734078385
31.09,0.08084233376323012
31.1,0.08089742747948372
31.11,0.08095253847861286
31.12,0.0810076667496724
31.13,0.0810628122817037
31.14,0.08111797506373489
31.150000000000002,0.08117315508478053
31.16,0.08122835233384186
31.17,0.08128356679990686
31.18,0.08133879847194989
31.19,0.08139404733893217
31.2,0.08144931338980141
31.21,0.08150459661349206
31.220000000000002,0.08155989699892514
31.23,0.08161521453500836
31.240000000000002,0.08167054921063616
31.25,0.0817259010146895
31.26,0.0817812699360362
31.27,0.08183665596353058
31.28,0.08189205908601381
31.29,0.08194747929231361
31.3,0.08200291657124453
31.310000000000002,0.08205837091160775
31.32,0.08211384230219118
31.330000000000002,0.08216933073176948
31.34,0.08222483618910398
31.35,0.0822803586629428
31.36,0.08233589814202075
31.37,0.08239145461505952
31.38,0.08244702807076733
31.39,0.08250261849783938
31.400000000000002,0.0825582258849575
31.41,0.0826138502207903
31.42,0.0826694914939933
31.43,0.08272514969320863
31.44,0.08278082480706535
31.45,0.08283651682417924
31.46,0.08289222573315298
31.470000000000002,0.08294795152257592
31.48,0.08300369418102437
31.490000000000002,0.08305945369706143
31.5,0.08311523005923693
31.51,0.08317102325608779
31.52,0.08322683327613746
31.53,0.0832826601078965
31.54,0.08333850373986225
31.55,0.08339436416051886
31.560000000000002,0.08345024135833747
31.57,0.08350613532177595
31.580000000000002,0.08356204603927925
31.59,0.08361797349927906
31.6,0.08367391769019407
31.61,0.08372987860042981
31.62,0.08378585621837883
31.63,0.08384185053242048
31.64,0.08389786153092114
31.650000000000002,0.08395388920223414
31.66,0.08400993353469959
31.67,0.08406599451664483
31.68,0.08412207213638388
31.69,0.08417816638221798
31.7,0.0842342772424351
31.71,0.08429040470531042
31.720000000000002,0.084346548759106
31.73,0.08440270939207084
31.740000000000002,0.08445888659244112
31.75,0.08451508034843981
31.76,0.08457129064827712
31.77,0.08462751748015014
31.78,0.08468376083224305
31.79,0.08474002069272706
31.8,0.08479629704976041
31.810000000000002,0.08485258989148847
31.82,0.08490889920604357
31.830000000000002,0.08496522498154521
31.84,0.08502156720609987
31.85,0.08507792586780119
31.86,0.08513430095472993
31.87,0.08519069245495384
31.88,0.08524710035652788
31.89,0.08530352464749413
31.900000000000002,0.0853599653158817
31.91,0.0854164223497069
31.92,0.0854728957369732
31.93,0.08552938546567114
31.94,0.08558589152377852
31.95,0.0856424138992602
31.96,0.08569895258006825
31.970000000000002,0.08575550755414198
31.98,0.08581207880940776
31.990000000000002,0.08586866633377928
32.0,0.08592527011515731
32.01,0.08598189014142996
32.02,0.08603852640047246
32.03,0.0860951788801473
32.04,0.08615184756830417
32.05,0.08620853245278004
32.06,0.0862652335213992
32.07,0.08632195076197295
32.08,0.08637868416230016
32.09,0.08643543371016676
32.1,0.08649219939334604
32.11,0.08654898119959857
32.12,0.08660577911667218
32.13,0.08666259313230214
32.14,0.0867194232342108
32.15,0.086776269410108
32.160000000000004,0.08683313164769092
32.17,0.08689000993464394
32.18,0.08694690425863892
32.19,0.08700381460733499
32.2,0.08706074096837871
32.21,0.08711768332940391
32.22,0.08717464167803186
32.230000000000004,0.0872316160018713
32.24,0.08728860628851814
32.25,0.08734561252555592
32.26,0.08740263470055543
32.27,0.08745967280107497
32.28,0.08751672681466023
32.29,0.08757379672884437
32.3,0.0876308825311479
32.31,0.08768798420907892
32.32,0.08774510175013285
32.33,0.08780223514179265
32.34,0.08785938437152879
32.35,0.0879165494267991
32.36,0.08797373029504905
32.37,0.08803092696371154
32.38,0.08808813942020699
32.39,0.0881453676519433
32.4,0.08820261164631593
32.410000000000004,0.08825987139070794
32.42,0.08831714687248976
32.43,0.08837443807901951
32.44,0.0884317449976429
32.45,0.08848906761569313
32.46,0.08854640592049094
32.47,0.08860375989934478
32.480000000000004,0.08866112953955065
32.49,0.08871851482839203
32.5,0.0887759157531402
32.51,0.0888333323010539
32.52,0.0888907644593797
32.53,0.08894821221535157
32.54,0.08900567555619125
32.55,0.08906315446910817
32.56,0.08912064894129942
32.57,0.08917815895994963
32.58,0.08923568451223125
32.59,0.0892932255853044
32.6,0.08935078216631685
32.61,0.08940835424240409
32.62,0.08946594180068938
32.63,0.08952354482828369
32.64,0.08958116331228566
32.65,0.08963879723978173
32.660000000000004,0.08969644659784612
32.67,0.0897541113735407
32.68,0.08981179155391526
32.69,0.08986948712600726
32.7,0.08992719807684205
32.71,0.08998492439343261
32.72,0.09004266606277993
32.730000000000004,0.09010042307187265
32.74,0.09015819540768734
32.75,0.09021598305718834
32.76,0.09027378600732787
32.77,0.09033160424504608
32.78,0.09038943775727075
32.79,0.09044728653091778
32.8,0.09050515055289078
32.81,0.09056302981008144
32.82,0.09062092428936909
32.83,0.09067883397762115
32.84,0.09073675886169295
32.85,0.09079469892842765
32.86,0.09085265416465642
32.87,0.0909106245571984
32.88,0.09096861009286061
32.89,0.09102661075843804
32.9,0.09108462654071371
32.910000000000004,0.09114265742645865
32.92,0.0912007034024317
32.93,0.09125876445537988
32.94,0.0913168405720382
32.95,0.09137493173912965
32.96,0.09143303794336521
32.97,0.09149115917144394
32.980000000000004,0.09154929541005305
32.99,0.09160744664586759
33.0,0.09166561286555086
33.01,0.09172379405575418
33.02,0.09178199020311698
33.03,0.09184020129426664
33.04,0.09189842731581885
33.05,0.09195666825437736
33.06,0.092014924096534
33.07,0.09207319482886868
33.08,0.0921314804379496
33.09,0.09218978091033303
33.1,0.09224809623256336
33.11,0.09230642639117326
33.12,0.09236477137268347
33.13,0.09242313116360308
33.14,0.09248150575042918
33.15,0.09253989511964725
33.160000000000004,0.09259829925773091
33.17,0.09265671815114197
33.18,0.09271515178633061
33.19,0.09277360014973514
33.2,0.09283206322778219
33.21,0.09289054100688664
33.22,0.09294903347345165
33.230000000000004,0.09300754061386877
33.24,0.09306606241451765
33.25,0.0931245988617664
33.26,0.09318314994197145
33.27,0.09324171564147757
33.28,0.0933002959466177
33.29,0.09335889084371336
33.3,0.09341750031907431
33.31,0.09347612435899874
33.32,0.09353476294977311
33.33,0.09359341607767241
33.34,0.09365208372895997
33.35,0.09371076588988747
33.36,0.09376946254669513
33.37,0.09382817368561153
33.38,0.09388689929285376
33.39,0.09394563935462721
33.4,0.09400439385712593
33.410000000000004,0.09406316278653236
33.42,0.09412194612901725
33.43,0.09418074387074021
33.44,0.09423955599784901
33.45,0.09429838249648015
33.46,0.09435722335275855
33.47,0.09441607855279768
33.480000000000004,0.0944749480826996
33.49,0.09453383192855487
33.5,0.09459273007644263
33.51,0.0946516425124306
33.52,0.09471056922257519
33.53,0.0947695101929212
33.54,0.09482846540950213
33.55,0.09488743485834021
33.56,0.09494641852544616
33.57,0.09500541639681942
33.58,0.09506442845844794
33.59,0.09512345469630859
33.6,0.09518249509636661
33.61,0.09524154964457612
33.62,0.0953006183268799
33.63,0.09535970112920941
33.64,0.09541879803748478
33.65,0.09547790903761494
33.660000000000004,0.09553703411549751
33.67,0.09559617325701887
33.68,0.09565532644805413
33.69,0.0957144936744672
33.7,0.09577367492211085
33.71,0.09583287017682637
33.72,0.09589207942444412
33.730000000000004,0.09595130265078321
33.74,0.09601053984165143
33.75,0.09606979098284556
33.76,0.09612905606015114
33.77,0.09618833505934266
33.78,0.0962476279661833
33.79,0.09630693476642523
33.8,0.09636625544580955
33.81,0.09642558999006622
33.82,0.09648493838491395
33.83,0.09654430061606059
33.84,0.09660367666920285
33.85,0.09666306653002629
33.86,0.09672247018420553
33.87,0.09678188761740411
33.88,0.09684131881527458
33.89,0.09690076376345834
33.9,0.09696022244758597
33.910000000000004,0.09701969485327695
33.92,0.09707918096613978
33.93,0.09713868077177197
33.94,0.09719819425576019
33.95,0.09725772140368004
33.96,0.09731726220109618
33.97,0.09737681663356243
33.980000000000004,0.09743638468662161
33.99,0.09749596634580565
34.0,0.09755556159663561
34.01,0.0976151704246217
34.02,0.09767479281526323
34.03,0.09773442875404854
34.04,0.09779407822645528
34.05,0.09785374121795025
34.06,0.09791341771398934
34.07,0.0979731077000176
34.08,0.09803281116146942
34.09,0.0980925280837683
34.1,0.09815225845232695
34.11,0.09821200225254735
34.12,0.09827175946982065
34.13,0.09833153008952743
34.14,0.09839131409703733
34.15,0.09845111147770935
34.160000000000004,0.09851092221689184
34.17,0.09857074629992232
34.18,0.0986305837121277
34.19,0.09869043443882419
34.2,0.09875029846531747
34.21,0.09881017577690228
34.22,0.09887006635886293
34.230000000000004,0.09892997019647311
34.24,0.09898988727499568
34.25,0.09904981757968315
34.26,0.0991097610957773
34.27,0.09916971780850936
34.28,0.09922968770309991
34.29,0.09928967076475909
34.300000000000004,0.09934966697868643
34.31,0.09940967633007086
34.32,0.09946969880409083
34.33,0.09952973438591438
34.34,0.09958978306069893
34.35,0.0996498448135914
34.36,0.09970991962972824
34.37,0.09977000749423552
34.38,0.09983010839222879
34.39,0.09989022230881307
34.4,0.09995034922908314
34.410000000000004,0.10001048913812317
34.42,0.10007064202100703
34.43,0.10013080786279815
34.44,0.10019098664854963
34.45,0.10025117836330416
34.46,0.10031138299209402
34.47,0.10037160051994118
34.480000000000004,0.10043183093185737
34.49,0.10049207421284381
34.5,0.10055233034789152
34.51,0.10061259932198122
34.52,0.10067288112008335
34.53,0.100733175727158
34.54,0.10079348312815505
34.550000000000004,0.1008538033080141
34.56,0.10091413625166451
34.57,0.1009744819440255
34.58,0.10103484037000592
34.59,0.1010952115145046
34.6,0.10115559536240992
34.61,0.10121599189860034
34.62,0.101276401107944
34.63,0.101336822975299
34.64,0.10139725748551309
34.65,0.10145770462342414
34.660000000000004,0.10151816437385977
34.67,0.10157863672163742
34.68,0.10163912165156458
34.69,0.10169961914843861
34.7,0.1017601291970468
34.71,0.10182065178216633
34.72,0.10188118688856436
34.730000000000004,0.10194173450099811
34.74,0.10200229460421463
34.75,0.10206286718295107
34.76,0.1021234522219345
34.77,0.10218404970588212
34.78,0.10224465961950105
34.79,0.10230528194748847
34.800000000000004,0.10236591667453172
34.81,0.10242656378530803
34.82,0.10248722326448485
34.83,0.10254789509671967
34.84,0.10260857926666009
34.85,0.10266927575894379
34.86,0.10272998455819864
34.87,0.10279070564904261
34.88,0.10285143901608389
34.89,0.1029121846439207
34.9,0.10297294251714154
34.910000000000004,0.10303371262032515
34.92,0.10309449493804033
34.93,0.10315528945484619
34.94,0.10321609615529208
34.95,0.10327691502391757
34.96,0.10333774604525243
34.97,0.10339858920381678
34.980000000000004,0.10345944448412103
34.99,0.1035203118706658
35.0,0.10358119134794203
35.01,0.10364208290043103
35.02,0.1037029865126045
35.03,0.10376390216892427
35.04,0.10382482985384274
35.050000000000004,0.10388576955180259
35.06,0.10394672124723685
35.07,0.10400768492456902
35.08,0.10406866056821297
35.09,0.10412964816257306
35.1,0.10419064769204392
35.11,0.10425165914101073
35.12,0.1043126824938492
35.13,0.10437371773492542
35.14,0.10443476484859597
35.15,0.10449582381920791
35.160000000000004,0.10455689463109898
35.17,0.10461797726859713
35.18,0.10467907171602113
35.19,0.1047401779576802
35.2,0.10480129597787419
35.21,0.10486242576089329
35.22,0.10492356729101858
35.230000000000004,0.10498472055252162
35.24,0.10504588552966447
35.25,0.10510706220670006
35.26,0.10516825056787175
35.27,0.10522945059741372
35.28,0.10529066227955063
35.29,0.10535188559849798
35.300000000000004,0.10541312053846197
35.31,0.10547436708363933
35.32,0.10553562521821772
35.33,0.10559689492637542
35.34,0.10565817619228156
35.35,0.10571946900009581
35.36,0.10578077333396889
35.37,0.1058420891780421
35.38,0.10590341651644772
35.39,0.10596475533330861
35.4,0.10602610561273869
35.410000000000004,0.10608746733884263
35.42,0.10614884049571584
35.43,0.1062102250674448
35.44,0.10627162103810676
35.45,0.10633302839176992
35.46,0.10639444711249328
35.47,0.10645587718432682
35.480000000000004,0.10651731859131155
35.49,0.10657877131747927
35.5,0.10664023534685287
35.51,0.10670171066344607
35.52,0.10676319725126379
35.53,0.10682469509430173
35.54,0.10688620417654675
35.550000000000004,0.10694772448197673
35.56,0.10700925599456047
35.57,0.10707079869825797
35.58,0.10713235257702024
35.59,0.1071939176147894
35.6,0.1072554937954986
35.61,0.10731708110307217
35.62,0.10737867952142553
35.63,0.10744028903446531
35.64,0.10750190962608912
35.65,0.1075635412801859
35.660000000000004,0.10762518398063575
35.67,0.10768683771130984
35.68,0.1077485024560707
35.69,0.10781017819877198
35.7,0.10787186492325866
35.71,0.10793356261336681
35.72,0.1079952712529239
35.730000000000004,0.10805699082574868
35.74,0.10811872131565103
35.75,0.10818046270643233
35.76,0.10824221498188513
35.77,0.10830397812579345
35.78,0.10836575212193247
35.79,0.1084275369540689
35.800000000000004,0.10848933260596076
35.81,0.10855113906135742
35.82,0.10861295630399964
35.83,0.10867478431761966
35.84,0.1087366230859412
35.85,0.10879847259267923
35.86,0.10886033282154034
35.87,0.10892220375622252
35.88,0.10898408538041529
35.89,0.10904597767779957
35.9,0.1091078806320479
35.910000000000004,0.10916979422682435
35.92,0.10923171844578441
35.93,0.10929365327257519
35.94,0.1093555986908354
35.95,0.10941755468419534
35.96,0.1094795212362768
35.97,0.10954149833069331
35.980000000000004,0.10960348595104995
35.99,0.1096654840809434
36.0,0.10972749270396212
36.01,0.10978951180368607
36.02,0.1098515413636871
36.03,0.10991358136752855
36.04,0.10997563179876554
36.050000000000004,0.11003769264094505
36.06,0.11009976387760549
36.07,0.11016184549227734
36.08,0.11022393746848264
36.09,0.11028603978973536
36.1,0.1103481524395411
36.11,0.11041027540139736
36.12,0.1104724086587935
36.13,0.1105345521952107
36.14,0.11059670599412187
36.15,0.11065887003899195
36.160000000000004,0.1107210443132777
36.17,0.11078322880042765
36.18,0.11084542348388247
36.19,0.1109076283470746
36.2,0.11096984337342847
36.21,0.11103206854636041
36.22,0.11109430384927872
36.230000000000004,0.11115654926558385
36.24,0.11121880477866797
36.25,0.11128107037191545
36.26,0.11134334602870256
36.27,0.11140563173239784
36.28,0.11146792746636154
36.29,0.11153023321394627
36.300000000000004,0.11159254895849663
36.31,0.11165487468334917
36.32,0.11171721037183277
36.33,0.11177955600726835
36.34,0.111841911572969
36.35,0.11190427705223979
36.36,0.11196665242837822
36.37,0.11202903768467379
36.38,0.11209143280440831
36.39,0.11215383777085573
36.4,0.11221625256728224
36.410000000000004,0.11227867717694631
36.42,0.11234111158309862
36.43,0.11240355576898214
36.44,0.11246600971783216
36.45,0.11252847341287622
36.46,0.1125909468373342
36.47,0.11265342997441827
36.480000000000004,0.11271592280733307
36.49,0.11277842531927544
36.5,0.11284093749343464
36.51,0.11290345931299242
36.52,0.11296599076112286
36.53,0.11302853182099241
36.54,0.11309108247576005
36.550000000000004,0.11315364270857715
36.56,0.11321621250258752
36.57,0.1132787918409275
36.58,0.11334138070672592
36.59,0.11340397908310416
36.6,0.113466586953176
36.61,0.11352920430004784
36.62,0.1135918311068186
36.63,0.11365446735657987
36.64,0.11371711303241563
36.65,0.11377976811740267
36.660000000000004,0.11384243259461024
36.67,0.11390510644710028
36.68,0.1139677896579273
36.69,0.11403048221013859
36.7,0.11409318408677406
36.71,0.11415589527086631
36.72,0.11421861574544055
36.730000000000004,0.11428134549351489
36.74,0.1143440844981
36.75,0.11440683274219936
36.76,0.11446959020880923
36.77,0.11453235688091874
36.78,0.11459513274150954
36.79,0.11465791777355636
36.800000000000004,0.1147207119600267
36.81,0.11478351528388073
36.82,0.11484632772807167
36.83,0.11490914927554548
36.84,0.11497197990924114
36.85,0.11503481961209036
36.86,0.11509766836701786
36.87,0.11516052615694129
36.88,0.11522339296477133
36.89,0.11528626877341133
36.9,0.11534915356575792
36.910000000000004,0.11541204732470063
36.92,0.11547495003312185
36.93,0.11553786167389722
36.94,0.11560078222989525
36.95,0.11566371168397763
36.96,0.11572665001899896
36.97,0.11578959721780703
36.980000000000004,0.11585255326324273
36.99,0.11591551813814001
37.0,0.11597849182532595
37.01,0.1160414743076208
37.02,0.11610446556783803
37.03,0.1161674655887841
37.04,0.11623047435325887
37.050000000000004,0.1162934918440553
37.06,0.11635651804395952
37.07,0.11641955293575097
37.08,0.11648259650220238
37.09,0.11654564872607964
37.1,0.11660870959014195
37.11,0.11667177907714188
37.12,0.11673485716982525
37.13,0.11679794385093122
37.14,0.11686103910319223
37.15,0.11692414290933423
37.160000000000004,0.11698725525207637
37.17,0.11705037611413135
37.18,0.11711350547820513
37.19,0.11717664332699719
37.2,0.11723978964320048
37.21,0.11730294440950124
37.22,0.11736610760857928
37.230000000000004,0.11742927922310797
37.24,0.11749245923575403
37.25,0.11755564762917775
37.26,0.11761884438603297
37.27,0.11768204948896721
37.28,0.11774526292062117
37.29,0.11780848466362948
37.300000000000004,0.11787171470062027
37.31,0.11793495301421521
37.32,0.11799819958702962
37.33,0.11806145440167255
37.34,0.11812471744074661
37.35,0.11818798868684807
37.36,0.11825126812256694
37.37,0.11831455573048685
37.38,0.11837785149318536
37.39,0.11844115539323347
37.4,0.1185044674131961
37.410000000000004,0.11856778753563198
37.42,0.11863111574309346
37.43,0.1186944520181268
37.44,0.11875779634327205
37.45,0.11882114870106317
37.46,0.11888450907402771
37.47,0.11894787744468743
37.480000000000004,0.11901125379555767
37.49,0.11907463810914778
37.5,0.11913803036796106
37.51,0.11920143055449464
37.52,0.11926483865123973
37.53,0.11932825464068132
37.54,0.1193916785052984
37.550000000000004,0.11945511022756418
37.56,0.11951854978994551
37.57,0.1195819971749035
37.58,0.11964545236489327
37.59,0.11970891534236397
37.6,0.11977238608975874
37.61,0.11983586458951488
37.62,0.11989935082406379
37.63,0.119962844775831
37.64,0.12002634642723606
37.65,0.12008985576069278
37.660000000000004,0.12015337275860916
37.67,0.12021689740338723
37.68,0.12028042967742328
37.69,0.1203439695631079
37.7,0.12040751704282587
37.71,0.12047107209895606
37.72,0.12053463471387178
37.730000000000004,0.12059820486994059
37.74,0.12066178254952423
37.75,0.12072536773497883
37.76,0.12078896040865486
37.77,0.12085256055289717
37.78,0.12091616815004473
37.79,0.12097978318243119
37.800000000000004,0.12104340563238443
37.81,0.12110703548222664
37.82,0.12117067271427462
37.83,0.1212343173108395
37.84,0.121297969254227
37.85,0.121361628526737
37.86,0.12142529511066416
37.87,0.12148896898829756
37.88,0.12155265014192078
37.89,0.12161633855381188
37.9,0.12168003420624349
37.910000000000004,0.12174373708148295
37.92,0.12180744716179193
37.93,0.1218711644294269
37.94,0.1219348888666389
37.95,0.1219986204556736
37.96,0.12206235917877119
37.97,0.12212610501816668
37.980000000000004,0.12218985795608976
37.99,0.1222536179747647
38.0,0.12231738505641053
38.01,0.12238115918324109
38.02,0.12244494033746485
38.03,0.12250872850128511
38.04,0.12257252365689988
38.050000000000004,0.12263632578650213
38.06,0.12270013487227939
38.07,0.12276395089641416
38.08,0.12282777384108383
38.09,0.12289160368846061
38.1,0.12295544042071144
38.11,0.12301928401999837
38.12,0.12308313446847824
38.13,0.12314699174830289
38.14,0.12321085584161898
38.15,0.12327472673056818
38.160000000000004,0.12333860439728725
38.17,0.12340248882390777
38.18,0.12346637999255641
38.19,0.12353027788535485
38.2,0.12359418248441986
38.21,0.12365809377186313
38.22,0.12372201172979162
38.230000000000004,0.1237859363403072
38.24,0.12384986758550692
38.25,0.12391380544748298
38.26,0.12397774990832267
38.27,0.12404170095010851
38.28,0.12410565855491805
38.29,0.12416962270482416
38.300000000000004,0.12423359338189491
38.31,0.1242975705681935
38.32,0.12436155424577841
38.33,0.12442554439670343
38.34,0.12448954100301761
38.35,0.12455354404676516
38.36,0.12461755350998575
38.37,0.12468156937471435
38.38,0.12474559162298121
38.39,0.12480962023681189
38.4,0.12487365519822748
38.410000000000004,0.12493769648924431
38.42,0.12500174409187417
38.43,0.1250657979881243
38.44,0.12512985815999736
38.45,0.12519392458949147
38.46,0.12525799725860007
38.47,0.1253220761493124
38.480000000000004,0.12538616124361296
38.49,0.12545025252348185
38.5,0.1255143499708946
38.51,0.12557845356782257
38.52,0.12564256329623247
38.53,0.12570667913808653
38.54,0.12577080107534278
38.550000000000004,0.12583492908995483
38.56,0.12589906316387184
38.57,0.12596320327903865
38.58,0.12602734941739582
38.59,0.12609150156087967
38.6,0.126155659691422
38.61,0.12621982379095054
38.62,0.1262839938413886
38.63,0.12634816982465552
38.64,0.12641235172266607
38.65,0.12647653951733095
38.660000000000004,0.12654073319055678
38.67,0.12660493272424583
38.68,0.12666913810029634
38.69,0.12673334930060232
38.7,0.12679756630705374
38.71,0.12686178910153628
38.72,0.12692601766593178
38.730000000000004,0.12699025198211794
38.74,0.12705449203196814
38.75,0.12711873779735203
38.76,0.12718298926013516
38.77,0.127247246402179
38.78,0.12731150920534107
38.79,0.12737577765147493
38.800000000000004,0.1274400517224302
38.81,0.12750433140005243
38.82,0.12756861666618344
38.83,0.127632907502661
38.84,0.12769720389131914
38.85,0.12776150581398776
38.86,0.12782581325249315
38.87,0.1278901261886577
38.88,0.12795444460429997
38.89,0.12801876848123458
38.9,0.1280830978012726
38.910000000000004,0.12814743254622124
38.92,0.1282117726978838
38.93,0.12827611823806004
38.94,0.12834046914854597
38.95,0.12840482541113388
38.96,0.12846918700761223
38.97,0.12853355391976612
38.980000000000004,0.12859792612937673
38.99,0.12866230361822167
39.0,0.12872668636807494
39.01,0.12879107436070714
39.02,0.1288554675778849
39.03,0.1289198660013716
39.04,0.12898426961292694
39.050000000000004,0.12904867839430711
39.06,0.1291130923272648
39.07,0.1291775113935492
39.08,0.129241935574906
39.09,0.1293063648530775
39.1,0.12937079920980235
39.11,0.12943523862681602
39.12,0.12949968308585047
39.13,0.12956413256863428
39.14,0.1296285870568925
39.15,0.1296930465323471
39.160000000000004,0.12975751097671653
39.17,0.12982198037171594
39.18,0.12988645469905707
39.19,0.12995093394044863
39.2,0.13001541807759584
39.21,0.13007990709220074
39.22,0.13014440096596205
39.230000000000004,0.13020889968057542
39.24,0.13027340321773317
39.25,0.13033791155912447
39.26,0.1304024246864353
39.27,0.13046694258134853
39.28,0.13053146522554387
39.29,0.13059599260069787
39.300000000000004,0.13066052468848413
39.31,0.13072506147057286
39.32,0.13078960292863154
39.33,0.13085414904432444
39.34,0.13091869979931287
39.35,0.13098325517525491
39.36,0.13104781515380584
39.37,0.13111237971661807
39.38,0.1311769488453408
39.39,0.13124152252162027
39.4,0.13130610072710003
39.410000000000004,0.1313706834434206
39.42,0.13143527065221947
39.43,0.13149986233513147
39.44,0.13156445847378848
39.45,0.13162905904981953
39.46,0.13169366404485078
39.47,0.13175827344050567
39.480000000000004,0.1318228872184048
39.49,0.131887505360166
39.5,0.13195212784740432
39.51,0.13201675466173213
39.52,0.13208138578475911
39.53,0.1321460211980921
39.54,0.13221066088333538
39.550000000000004,0.1322753048220905
39.56,0.1323399529959563
39.57,0.13240460538652912
39.58,0.13246926197540265
39.59,0.1325339227441679
39.6,0.13259858767441335
39.61,0.13266325674772492
39.62,0.13272792994568597
39.63,0.13279260724987738
39.64,0.13285728864187746
39.65,0.13292197410326195
39.660000000000004,0.13298666361560432
39.67,0.13305135716047536
39.68,0.1331160547194436
39.69,0.13318075627407502
39.7,0.13324546180593322
39.71,0.13331017129657946
39.72,0.13337488472757258
39.730000000000004,0.13343960208046912
39.74,0.13350432333682313
39.75,0.13356904847818654
39.76,0.13363377748610886
39.77,0.13369851034213734
39.78,0.13376324702781694
39.79,0.1338279875246904
39.800000000000004,0.13389273181429828
39.81,0.13395747987817874
39.82,0.13402223169786792
39.83,0.1340869872548998
39.84,0.134151746530806
39.85,0.13421650950711617
39.86,0.1342812761653578
39.87,0.13434604648705614
39.88,0.13441082045373465
39.89,0.13447559804691434
39.9,0.13454037924811435
39.910000000000004,0.1346051640388519
39.92,0.1346699524006419
39.93,0.13473474431499752
39.94,0.13479953976342976
39.95,0.13486433872744782
39.96,0.1349291411885587
39.97,0.13499394712826773
39.980000000000004,0.13505875652807822
39.99,0.1351235693694915
40.0,0.1351883856340071
40.01,0.1352532053031226
40.02,0.135318028358334
40.03,0.13538285478113507
40.04,0.1354476845530181
40.050000000000004,0.1355125176554734
40.06,0.13557735406998955
40.07,0.13564219377805337
40.08,0.13570703676114998
40.09,0.1357718830007628
40.1,0.13583673247837333
40.11,0.13590158517546166
40.12,0.1359664410735061
40.13,0.13603130015398324
40.14,0.13609616239836805
40.15,0.136161027788134
40.160000000000004,0.13622589630475287
40.17,0.13629076792969477
40.18,0.13635564264442845
40.19,0.13642052043042094
40.2,0.13648540126913786
40.21,0.13655028514204315
40.22,0.13661517203059945
40.230000000000004,0.13668006191626783
40.24,0.13674495478050788
40.25,0.13680985060477777
40.26,0.1368747493705343
40.27,0.13693965105923275
40.28,0.13700455565232708
40.29,0.1370694631312699
40.300000000000004,0.13713437347751248
40.31,0.1371992866725046
40.32,0.1372642026976949
40.33,0.13732912153453064
40.34,0.13739404316445789
40.35,0.1374589675689213
40.36,0.13752389472936427
40.37,0.13758882462722913
40.38,0.137653757243957
